Localité;ID;Code postal;ssCommune;Sous-commune;Commune principale;Province;;;;;;;;;;;;;;;;;;;;;
Solre-Sur-Sambre;6525;6560;VRAI;Oui;ERQUELINNES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Fontaine-Valmont;6526;6567;VRAI;Oui;MERBES-LE-CHÂTEAU;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Labuissière;6527;6567;VRAI;Oui;MERBES-LE-CHÂTEAU;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Merbes-Le-Château;6528;6567;FAUX;Non;MERBES-LE-CHÂTEAU;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Merbes-Sainte-Marie;6529;6567;VRAI;Oui;MERBES-LE-CHÂTEAU;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Momignies;6530;6590;FAUX;Non;MOMIGNIES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Macon;6531;6591;VRAI;Oui;MOMIGNIES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Monceau-Imbrechies;6532;6592;VRAI;Oui;MOMIGNIES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Macquenoise;6533;6593;VRAI;Oui;MOMIGNIES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Beauwelz;6534;6594;VRAI;Oui;MOMIGNIES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Forge-Philippe;6535;6596;VRAI;Oui;MOMIGNIES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Seloignes;6536;6596;VRAI;Oui;MOMIGNIES;HAINAUT;;;;;;;;;;;;;;;;;;;;;
Bastogne;6600;6600;FAUX;Non;BASTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Longvilly;6601;6600;VRAI;Oui;BASTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Noville;6602;6600;VRAI;Oui;BASTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Villers-La-Bonne-Eau;6603;6600;VRAI;Oui;BASTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Wardin;6604;6600;VRAI;Oui;BASTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Martelange;6605;6630;FAUX;Non;MARTELANGE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Fauvillers;6606;6637;FAUX;Non;FAUVILLERS;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Hollange;6607;6637;VRAI;Oui;FAUVILLERS;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tintange;6608;6637;VRAI;Oui;FAUVILLERS;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Hompré;6609;6640;VRAI;Oui;VAUX-SUR-SÛRE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Morhet;6610;6640;VRAI;Oui;VAUX-SUR-SÛRE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Nives;6611;6640;VRAI;Oui;VAUX-SUR-SÛRE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sibret;6612;6640;VRAI;Oui;VAUX-SUR-SÛRE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Vaux-Lez-Rosières;6613;6640;VRAI;Oui;VAUX-SUR-SÛRE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Vaux-Sur-Sûre;6614;6640;FAUX;Non;VAUX-SUR-SÛRE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Juseret;6615;6642;VRAI;Oui;VAUX-SUR-SÛRE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Houffalize;6616;6660;FAUX;Non;HOUFFALIZE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Nadrin;6617;6660;VRAI;Oui;HOUFFALIZE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Mont;6618;6661;VRAI;Oui;HOUFFALIZE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tailles;6619;6661;VRAI;Oui;HOUFFALIZE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tavigny;6620;6662;VRAI;Oui;HOUFFALIZE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Mabompré;6621;6663;VRAI;Oui;HOUFFALIZE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Wibrin;6622;6666;VRAI;Oui;HOUFFALIZE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Gouvy;6623;6670;FAUX;Non;GOUVY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Limerlé;6624;6670;VRAI;Oui;GOUVY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bovigny;6625;6671;VRAI;Oui;GOUVY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Beho;6626;6672;VRAI;Oui;GOUVY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Cherain;6627;6673;VRAI;Oui;GOUVY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Montleban;6628;6674;VRAI;Oui;GOUVY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Amberloup;6629;6680;VRAI;Oui;SAINTE-ODE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tillet;6630;6680;VRAI;Oui;SAINTE-ODE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Lavacherie;6631;6681;VRAI;Oui;SAINTE-ODE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Flamierge;6632;6686;VRAI;Oui;BERTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bertogne;6633;6687;FAUX;Non;BERTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Longchamps;6634;6688;VRAI;Oui;BERTOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bihain;6635;6690;VRAI;Oui;VIELSALM;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Vielsalm;6636;6690;FAUX;Non;VIELSALM;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Petit-Thier;6637;6692;VRAI;Oui;VIELSALM;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Grand-Halleux;6638;6698;VRAI;Oui;VIELSALM;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Arlon;6700;6700;FAUX;Non;ARLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bonnert;6701;6700;VRAI;Oui;ARLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Heinsch;6702;6700;VRAI;Oui;ARLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Toernich;6703;6700;VRAI;Oui;ARLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Guirsch;6704;6704;VRAI;Oui;ARLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Autelbas;6705;6706;VRAI;Oui;ARLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Attert;6706;6717;FAUX;Non;ATTERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Nobressart;6707;6717;VRAI;Oui;ATTERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Nothomb;6708;6717;VRAI;Oui;ATTERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Thiaumont;6709;6717;VRAI;Oui;ATTERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tontelange;6710;6717;VRAI;Oui;ATTERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Habay-La-Neuve;6711;6720;VRAI;Oui;HABAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Hachy;6712;6720;VRAI;Oui;HABAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Anlier;6713;6721;VRAI;Oui;HABAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Habay-La-Vieille;6714;6723;VRAI;Oui;HABAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Houdemont;6715;6724;VRAI;Oui;HABAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Rulles;6716;6724;VRAI;Oui;HABAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bellefontaine;6717;6730;VRAI;Oui;TINTIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Rossignol;6718;6730;VRAI;Oui;TINTIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Saint-Vincent;6719;6730;VRAI;Oui;TINTIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tintigny;6720;6730;FAUX;Non;TINTIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Etalle;6721;6740;FAUX;Non;ETALLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sainte-Marie-Sur-Semois;6722;6740;VRAI;Oui;ETALLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Villers-Sur-Semois;6723;6740;VRAI;Oui;ETALLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Vance;6724;6741;VRAI;Oui;ETALLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Chantemelle;6725;6742;VRAI;Oui;ETALLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Buzenol;6726;6743;VRAI;Oui;ETALLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Châtillon;6727;6747;VRAI;Oui;SAINT-LÉGER;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Meix-Le-Tige;6728;6747;VRAI;Oui;SAINT-LÉGER;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Saint-Léger;6729;6747;FAUX;Non;SAINT-LÉGER;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Musson;6730;6750;FAUX;Non;MUSSON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Mussy-La-Ville;6731;6750;VRAI;Oui;MUSSON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Signeulx;6732;6750;VRAI;Oui;MUSSON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bleid;6733;6760;VRAI;Oui;VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Ethe;6734;6760;VRAI;Oui;VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Ruette;6735;6760;VRAI;Oui;VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Virton;6736;6760;FAUX;Non;VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Latour;6737;6761;VRAI;Oui;VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Saint-Mard;6738;6762;VRAI;Oui;VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Dampicourt;6739;6767;VRAI;Oui;ROUVROY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Harnoncourt;6740;6767;VRAI;Oui;ROUVROY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Lamorteau;6741;6767;VRAI;Oui;ROUVROY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Torgny;6742;6767;VRAI;Oui;ROUVROY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Gérouville;6743;6769;VRAI;Oui;MEIX-DEVANT-VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Meix-Devant-Virton;6744;6769;FAUX;Non;MEIX-DEVANT-VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Robelmont;6745;6769;VRAI;Oui;MEIX-DEVANT-VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sommethonne;6746;6769;VRAI;Oui;MEIX-DEVANT-VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Villers-La-Loue;6747;6769;VRAI;Oui;MEIX-DEVANT-VIRTON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Hondelange;6748;6780;VRAI;Oui;MESSANCY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Messancy;6749;6780;FAUX;Non;MESSANCY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Wolkrange;6750;6780;VRAI;Oui;MESSANCY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sélange;6751;6781;VRAI;Oui;MESSANCY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Habergy;6752;6782;VRAI;Oui;MESSANCY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Aubange;6753;6790;FAUX;Non;AUBANGE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Athus;6754;6791;VRAI;Oui;AUBANGE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Halanzy;6755;6792;VRAI;Oui;AUBANGE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Rachecourt;6756;6792;VRAI;Oui;AUBANGE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bras;6800;6800;VRAI;Oui;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Freux;6801;6800;VRAI;Oui;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Libramont-Chevigny;6802;6800;FAUX;Non;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Moircy;6803;6800;VRAI;Oui;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Recogne;6804;6800;VRAI;Oui;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Remagne;6805;6800;VRAI;Oui;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Saint-Pierre;6806;6800;VRAI;Oui;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sainte-Marie-Chevigny;6807;6800;VRAI;Oui;LIBRAMONT-CHEVIGNY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Chiny;6808;6810;FAUX;Non;CHINY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Izel;6809;6810;VRAI;Oui;CHINY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Jamoigne;6810;6810;VRAI;Oui;CHINY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Les Bulles;6811;6811;VRAI;Oui;CHINY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Suxy;6812;6812;VRAI;Oui;CHINY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Termes;6813;6813;VRAI;Oui;CHINY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Florenville;6814;6820;FAUX;Non;FLORENVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Fontenoille;6815;6820;VRAI;Oui;FLORENVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Muno;6816;6820;VRAI;Oui;FLORENVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sainte-Cécile;6817;6820;VRAI;Oui;FLORENVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Lacuisine;6818;6821;VRAI;Oui;FLORENVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Villers-Devant-Orval;6819;6823;VRAI;Oui;FLORENVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Chassepierre;6820;6824;VRAI;Oui;FLORENVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bouillon;6821;6830;FAUX;Non;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Les Hayons;6822;6830;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Poupehan;6823;6830;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Rochehaut;6824;6830;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Noirfontaine;6825;6831;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sensenruth;6826;6832;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Ucimont;6827;6833;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Vivy;6828;6833;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bellevaux;6829;6834;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Dohan;6830;6836;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Corbion;6831;6838;VRAI;Oui;BOUILLON;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Grandvoir;6832;6840;VRAI;Oui;NEUFCHÂTEAU;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Grapfontaine;6833;6840;VRAI;Oui;NEUFCHÂTEAU;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Hamipré;6834;6840;VRAI;Oui;NEUFCHÂTEAU;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Longlier;6835;6840;VRAI;Oui;NEUFCHÂTEAU;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Neufchâteau;6836;6840;FAUX;Non;NEUFCHÂTEAU;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tournay;6837;6840;VRAI;Oui;NEUFCHÂTEAU;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Carlsbourg;6838;6850;VRAI;Oui;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Offagne;6839;6850;VRAI;Oui;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Paliseul;6840;6850;FAUX;Non;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Nollevaux;6841;6851;VRAI;Oui;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Maissin;6842;6852;VRAI;Oui;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Opont;6843;6852;VRAI;Oui;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Framont;6844;6853;VRAI;Oui;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Fays-Les-Veneurs;6845;6856;VRAI;Oui;PALISEUL;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Assenois;6846;6860;VRAI;Oui;LÉGLISE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Ebly;6847;6860;VRAI;Oui;LÉGLISE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Léglise;6848;6860;FAUX;Non;LÉGLISE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Mellier;6849;6860;VRAI;Oui;LÉGLISE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Witry;6850;6860;VRAI;Oui;LÉGLISE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Arville;6851;6870;VRAI;Oui;SAINT-HUBERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Awenne;6852;6870;VRAI;Oui;SAINT-HUBERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Hatrival;6853;6870;VRAI;Oui;SAINT-HUBERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Mirwart;6854;6870;VRAI;Oui;SAINT-HUBERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Saint-Hubert;6855;6870;FAUX;Non;SAINT-HUBERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Vesqueville;6856;6870;VRAI;Oui;SAINT-HUBERT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Auby-Sur-Semois;6857;6880;VRAI;Oui;BERTRIX;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bertrix;6858;6880;FAUX;Non;BERTRIX;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Cugnon;6859;6880;VRAI;Oui;BERTRIX;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Jehonville;6860;6880;VRAI;Oui;BERTRIX;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Orgeo;6861;6880;VRAI;Oui;BERTRIX;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Herbeumont;6862;6887;FAUX;Non;HERBEUMONT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Saint-Médard;6863;6887;VRAI;Oui;HERBEUMONT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Straimont;6864;6887;VRAI;Oui;HERBEUMONT;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Anloy;6865;6890;VRAI;Oui;LIBIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Libin;6866;6890;FAUX;Non;LIBIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Ochamps;6867;6890;VRAI;Oui;LIBIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Redu;6868;6890;VRAI;Oui;LIBIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Smuid;6869;6890;VRAI;Oui;LIBIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Transinne;6870;6890;VRAI;Oui;LIBIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Villance;6871;6890;VRAI;Oui;LIBIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Aye;6900;6900;VRAI;Oui;MARCHE-EN-FAMENNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Hargimont;6901;6900;VRAI;Oui;MARCHE-EN-FAMENNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Humain;6902;6900;VRAI;Oui;MARCHE-EN-FAMENNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Marche-En-Famenne;6903;6900;FAUX;Non;MARCHE-EN-FAMENNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
On;6904;6900;VRAI;Oui;MARCHE-EN-FAMENNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Roy;6905;6900;VRAI;Oui;MARCHE-EN-FAMENNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Waha;6906;6900;VRAI;Oui;MARCHE-EN-FAMENNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Sohier;6907;6920;VRAI;Oui;WELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Wellin;6908;6920;FAUX;Non;WELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Chanly;6909;6921;VRAI;Oui;WELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Halma;6910;6922;VRAI;Oui;WELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Lomprez;6911;6924;VRAI;Oui;WELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bure;6912;6927;VRAI;Oui;TELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Grupont;6913;6927;VRAI;Oui;TELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Resteigne;6914;6927;VRAI;Oui;TELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tellin;6915;6927;FAUX;Non;TELLIN;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Daverdisse;6916;6929;FAUX;Non;DAVERDISSE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Gembes;6917;6929;VRAI;Oui;DAVERDISSE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Haut-Fays;6918;6929;VRAI;Oui;DAVERDISSE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Porcheresse;6919;6929;VRAI;Oui;DAVERDISSE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Barvaux-Sur-Ourthe;6920;6940;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Durbuy;6921;6940;FAUX;Non;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Grandhan;6922;6940;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Septon;6923;6940;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Wéris;6924;6940;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bende;6925;6941;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bomal-Sur-Ourthe;6926;6941;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Borlon;6927;6941;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Heyd;6928;6941;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Izier;6929;6941;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tohogne;6930;6941;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Villers-Sainte-Gertrude;6931;6941;VRAI;Oui;DURBUY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Harsin;6932;6950;VRAI;Oui;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Nassogne;6933;6950;FAUX;Non;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Bande;6934;6951;VRAI;Oui;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Grune;6935;6952;VRAI;Oui;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Ambly;6936;6953;VRAI;Oui;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Forrières;6937;6953;VRAI;Oui;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Lesterny;6938;6953;VRAI;Oui;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Masbourg;6939;6953;VRAI;Oui;NASSOGNE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Dochamps;6940;6960;VRAI;Oui;MANHAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Grandménil;6941;6960;VRAI;Oui;MANHAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Harre;6942;6960;VRAI;Oui;MANHAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Malempré;6943;6960;VRAI;Oui;MANHAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Odeigne;6944;6960;VRAI;Oui;MANHAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Vaux-Chavanne;6945;6960;VRAI;Oui;MANHAY;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Tenneville;6946;6970;FAUX;Non;TENNEVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Champlon;6947;6971;VRAI;Oui;TENNEVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
Erneuville;6948;6972;VRAI;Oui;TENNEVILLE;LUXEMBOURG;;;;;;;;;;;;;;;;;;;;;
